BuchungsDatum,ArtikelNr,Quantity,Postenart,Source No_
2024-03-08,item y,-1.37,Verbrauch,part x
2024-03-11,item y,-1.13,Verbrauch,part x
2024-03-11,item y,-1.69,Verbrauch,part x
2024-03-11,item y,-1.19,Verbrauch,part x
2024-03-12,item y,-1.0,Verbrauch,part x
2024-03-12,item y,-0.92,Verbrauch,part x
2024-03-12,item y,-1.86,Verbrauch,part x
2024-03-12,item y,-1.32,Verbrauch,part x
2024-03-12,item y,-0.56,Verbrauch,part x
2024-03-12,item y,-1.35,Verbrauch,part x
2024-03-12,item y,-1.73,Verbrauch,part x
2024-03-13,item y,-4.63,Verbrauch,part x
2024-03-13,item y,-0.7,Verbrauch,part x
2024-03-13,item y,-1.83,Verbrauch,part x
2024-03-13,item y,-1.7,Verbrauch,part x
2024-03-14,item y,-1.69,Verbrauch,part x
2024-03-14,item y,-1.17,Verbrauch,part x
2024-03-14,item y,-1.67,Verbrauch,part x
2024-03-14,item y,-1.79,Verbrauch,part x
2024-03-14,item y,-0.25,Verbrauch,part x
2024-03-14,item y,-0.77,Verbrauch,part x
2024-03-15,item y,-0.17,Verbrauch,part x
2024-03-15,item y,-0.7,Verbrauch,part x
2024-03-15,item y,-0.54,Verbrauch,part x
2024-03-15,item y,-1.76,Verbrauch,part x
2024-03-14,item y,-1.6,Verbrauch,part x
2024-03-15,item y,-0.45,Verbrauch,part x
2024-03-15,item y,-1.52,Verbrauch,part x
2024-03-15,item y,-1.59,Verbrauch,part x
2024-03-15,item y,-1.63,Verbrauch,part x
2024-03-15,item y,-0.41,Verbrauch,part x
2024-03-18,item y,-1.25,Verbrauch,part x
2024-03-18,item y,-0.55,Verbrauch,part x
2024-03-18,item y,-1.46,Verbrauch,part x
2024-03-18,item y,-1.71,Verbrauch,part x
2024-03-18,item y,-0.86,Verbrauch,part x
2024-03-18,item y,-0.83,Verbrauch,part x
2024-03-19,item y,-1.53,Verbrauch,part x
2024-03-19,item y,-0.6,Verbrauch,part x
2024-03-19,item y,-0.84,Verbrauch,part x
2024-03-19,item y,-1.82,Verbrauch,part x
2024-03-19,item y,-0.29,Verbrauch,part x
2024-03-19,item y,-0.48,Verbrauch,part x
2024-03-19,item y,-0.25,Verbrauch,part x
2024-03-20,item y,-0.11,Verbrauch,product x
2024-03-20,item y,-0.98,Verbrauch,part x
2024-03-20,item y,-1.71,Verbrauch,part x
2024-03-20,item y,-0.31,Verbrauch,part x
2024-03-20,item y,-1.1,Verbrauch,part x
2024-03-20,item y,-1.68,Verbrauch,part x
2024-03-20,item y,-1.17,Verbrauch,part x
2024-03-20,item y,-0.28,Verbrauch,part x
2024-03-21,item y,-1.49,Verbrauch,part x
2024-03-21,item y,-0.17,Verbrauch,part x
2024-03-21,item y,-0.62,Verbrauch,part x
2024-03-21,item y,-0.41,Verbrauch,part x
2024-03-21,item y,-0.87,Verbrauch,part x
2024-03-21,item y,-0.56,Verbrauch,part x
2024-03-22,item y,-0.32,Verbrauch,part x
2024-03-22,item y,-0.91,Verbrauch,part x
2024-03-22,item y,-0.75,Verbrauch,part x
2024-03-22,item y,-0.71,Verbrauch,part x
2024-03-22,item y,-0.9,Verbrauch,part x
2024-03-22,item y,-0.53,Verbrauch,part x
2024-03-22,item y,-0.59,Verbrauch,part x
2024-03-22,item y,-1.56,Verbrauch,part x
2024-03-22,item y,-1.23,Verbrauch,part x
2024-03-26,item y,-0.28,Verbrauch,part x
2024-03-27,item y,-0.1,Verbrauch,part x
2024-03-27,item y,-1.7,Verbrauch,part x
2024-03-27,item y,-1.0,Verbrauch,part x
2024-03-28,item y,-1.77,Verbrauch,part x
2024-03-28,item y,-0.37,Verbrauch,part x
2024-03-28,item y,-0.39,Verbrauch,part x
2024-03-28,item y,-1.13,Verbrauch,part x
2024-04-02,item y,-1.55,Verbrauch,part x
2024-04-02,item y,-0.52,Verbrauch,part x
2024-04-02,item y,-0.17,Verbrauch,part x
2024-04-02,item y,-1.27,Verbrauch,part x
2024-04-02,item y,-0.15,Verbrauch,part x
2024-04-03,item y,-0.43,Verbrauch,part x
2024-04-03,item y,-1.77,Verbrauch,part x
2024-04-03,item y,-1.52,Verbrauch,part x
2024-04-04,item y,-1.12,Verbrauch,part x
2024-04-04,item y,-1.12,Verbrauch,part x
2024-04-04,item y,-1.85,Verbrauch,part x
2024-04-04,item y,-1.69,Verbrauch,part x
2024-04-04,item y,-0.93,Verbrauch,part x
2024-04-04,item y,-1.44,Verbrauch,part x
2024-04-08,item y,-0.58,Verbrauch,part x
2024-04-08,item y,-1.74,Verbrauch,product x
2024-04-08,item y,-0.54,Verbrauch,part x
2024-04-08,item y,-1.52,Verbrauch,part x
2024-04-09,item y,-0.5,Verbrauch,part x
2024-04-09,item y,-0.59,Verbrauch,part x
2024-04-09,item y,-0.25,Verbrauch,part x
2024-04-10,item y,-1.05,Verbrauch,part x
2024-04-11,item y,-0.14,Verbrauch,part x
2024-04-11,item y,-0.25,Verbrauch,part x
2024-04-11,item y,-1.28,Verbrauch,part x
2024-04-11,item y,-1.88,Verbrauch,part x
2024-04-11,item y,-1.81,Verbrauch,part x
2024-04-11,item y,-0.54,Verbrauch,part x
2024-04-11,item y,-1.67,Verbrauch,part x
2024-04-12,item y,-1.25,Verbrauch,part x
2024-04-12,item y,-1.58,Verbrauch,part x
2024-04-15,item y,-0.49,Verbrauch,part x
2024-04-15,item y,-1.78,Verbrauch,part x
2024-04-15,item y,-1.07,Verbrauch,part x
2024-04-15,item y,-0.8,Verbrauch,part x
2024-04-15,item y,-0.66,Verbrauch,part x
2024-04-15,item y,-1.74,Verbrauch,part x
2024-04-15,item y,-1.27,Verbrauch,part x
2024-04-16,item y,-1.5,Verbrauch,part x
2024-04-16,item y,-0.11,Verbrauch,part x
2024-04-16,item y,-1.84,Verbrauch,part x
2024-04-16,item y,-1.72,Verbrauch,part x
2024-04-16,item y,-1.78,Verbrauch,part x
2024-04-17,item y,-1.71,Verbrauch,part x
2024-04-17,item y,-1.24,Verbrauch,part x
2024-04-17,item y,-0.88,Verbrauch,part x
2024-04-18,item y,-0.56,Verbrauch,part x
2024-04-18,item y,-1.18,Verbrauch,part x
2024-04-18,item y,-0.41,Verbrauch,part x
2024-04-18,item y,-1.07,Verbrauch,part x
2024-04-18,item y,-1.21,Verbrauch,part x
2024-04-18,item y,-0.3,Verbrauch,part x
2024-04-19,item y,-0.81,Verbrauch,part x
2024-04-19,item y,-1.01,Verbrauch,part x
2024-04-22,item y,-0.72,Verbrauch,part x
2024-04-23,item y,-0.25,Verbrauch,part x
2024-04-23,item y,-1.34,Verbrauch,part x
2024-04-23,item y,-1.64,Verbrauch,part x
2024-04-23,item y,-0.86,Verbrauch,part x
2024-04-23,item y,-1.34,Verbrauch,part x
2024-04-23,item y,-0.21,Verbrauch,part x
2024-04-23,item y,-1.89,Verbrauch,part x
2024-04-23,item y,-0.64,Verbrauch,part x
2024-04-23,item y,-1.58,Verbrauch,part x
2024-04-24,item y,-0.57,Verbrauch,part x
2024-04-24,item y,-0.3,Verbrauch,part x
2024-04-19,item y,-1.76,Verbrauch,part x
2024-04-19,item y,-1.71,Verbrauch,part x
2024-04-24,item y,-1.83,Verbrauch,part x
2024-04-24,item y,-1.82,Verbrauch,part x
2024-04-24,item y,-1.55,Verbrauch,part x
2024-04-24,item y,-0.21,Verbrauch,part x
2024-04-25,item y,-0.86,Verbrauch,part x
2024-04-25,item y,-1.84,Verbrauch,part x
2024-04-25,item y,-0.46,Verbrauch,part x
2024-04-25,item y,-0.2,Verbrauch,part x
2024-04-25,item y,-1.41,Verbrauch,part x
2024-04-25,item y,-1.65,Verbrauch,part x
2024-04-25,item y,-1.19,Verbrauch,part x
2024-04-25,item y,-1.62,Verbrauch,part x
2024-04-25,item y,-1.86,Verbrauch,part x
2024-04-26,item y,-2.97,Verbrauch,part x
2024-04-26,item y,-1.24,Verbrauch,part x
2024-04-26,item y,-0.73,Verbrauch,part x
2024-04-26,item y,-1.37,Verbrauch,part x
2024-04-26,item y,-1.09,Verbrauch,part x
2024-04-26,item y,-1.83,Verbrauch,part x
2024-04-26,item y,-0.47,Verbrauch,part x
2024-04-26,item y,-1.14,Verbrauch,part x
2024-04-26,item y,-0.85,Verbrauch,part x
2024-04-29,item y,-7.84,Verbrauch,part x
2024-05-02,item y,-0.27,Verbrauch,part x
2024-05-02,item y,-0.31,Verbrauch,part x
2024-05-02,item y,-0.43,Verbrauch,part x
2024-05-02,item y,-0.88,Verbrauch,part x
2024-05-02,item y,-0.65,Verbrauch,part x
2024-05-02,item y,-1.36,Verbrauch,part x
2024-05-03,item y,-1.23,Verbrauch,part x
2024-05-03,item y,-0.47,Verbrauch,part x
2024-05-03,item y,-0.72,Verbrauch,part x
2024-05-03,item y,-1.57,Verbrauch,part x
2024-05-03,item y,-0.13,Verbrauch,part x
2024-05-03,item y,-1.79,Verbrauch,part x
2024-05-03,item y,-0.57,Verbrauch,part x
2024-05-06,item y,-10.3,Verbrauch,part x
2024-05-06,item y,-0.92,Verbrauch,part x
2024-05-06,item y,-1.21,Verbrauch,part x
2024-05-07,item y,-1.1,Verbrauch,part x
2024-05-07,item y,-1.78,Verbrauch,part x
2024-05-07,item y,-1.71,Verbrauch,part x
2024-05-07,item y,-0.25,Verbrauch,part x
2024-05-07,item y,-1.55,Verbrauch,part x
2024-05-07,item y,-1.53,Verbrauch,part x
2024-05-07,item y,-0.13,Verbrauch,product x
2024-05-08,item y,-0.46,Verbrauch,part x
2024-05-08,item y,-1.76,Verbrauch,part x
2024-05-08,item y,-1.34,Verbrauch,part x
2024-05-08,item y,-1.7,Verbrauch,part x
2024-05-08,item y,-1.3,Verbrauch,part x
2024-05-08,item y,-1.81,Verbrauch,part x
2024-05-13,item y,-0.85,Verbrauch,part x
2024-05-13,item y,-0.73,Verbrauch,part x
2024-05-13,item y,-1.61,Verbrauch,part x
2024-05-13,item y,-0.98,Verbrauch,part x
2024-05-13,item y,-1.78,Verbrauch,part x
2024-05-13,item y,-0.92,Verbrauch,part x
2024-05-13,item y,-0.49,Verbrauch,part x
2024-05-14,item y,-1.6,Verbrauch,part x
2024-05-14,item y,-1.53,Verbrauch,part x
2024-05-14,item y,-0.77,Verbrauch,part x
2024-05-14,item y,-0.56,Verbrauch,part x
2024-05-14,item y,-0.57,Verbrauch,part x
2024-05-14,item y,-0.83,Verbrauch,part x
2024-05-15,item y,-0.46,Verbrauch,part x
2024-05-15,item y,-0.4,Verbrauch,part x
2024-05-15,item y,-1.45,Verbrauch,part x
2024-05-15,item y,-1.53,Verbrauch,part x
2024-05-16,item y,-0.18,Verbrauch,part x
2024-05-16,item y,-1.79,Verbrauch,part x
2024-05-16,item y,-1.68,Verbrauch,part x
2024-05-16,item y,-1.44,Verbrauch,part x
2024-05-16,item y,-0.33,Verbrauch,part x
2024-05-16,item y,-1.46,Verbrauch,part x
2024-05-16,item y,-1.34,Verbrauch,part x
2024-05-16,item y,-1.01,Verbrauch,part x
2024-05-16,item y,-1.32,Verbrauch,part x
2024-05-16,item y,-0.76,Verbrauch,part x
2024-05-16,item y,-1.68,Verbrauch,part x
2024-05-17,item y,-0.5,Verbrauch,part x
2024-05-17,item y,-0.52,Verbrauch,part x
2024-05-17,item y,-0.33,Verbrauch,part x
2024-05-17,item y,-1.03,Verbrauch,part x
2024-05-17,item y,-0.92,Verbrauch,part x
2024-05-17,item y,-1.13,Verbrauch,part x
2024-05-17,item y,-0.76,Verbrauch,part x
2024-05-17,item y,-1.8,Verbrauch,part x
2024-05-17,item y,-0.15,Verbrauch,part x
2024-05-17,item y,-0.24,Verbrauch,part x
2024-05-17,item y,-1.77,Verbrauch,part x
2024-05-17,item y,-1.13,Verbrauch,part x
2024-05-17,item y,-0.47,Verbrauch,part x
2024-05-21,item y,-1.39,Verbrauch,part x
2024-05-21,item y,-0.49,Verbrauch,part x
2024-05-21,item y,-0.9,Verbrauch,part x
2024-05-21,item y,-1.06,Verbrauch,part x
2024-05-21,item y,-0.62,Verbrauch,part x
2024-05-21,item y,-1.23,Verbrauch,part x
2024-05-21,item y,-0.46,Verbrauch,part x
2024-05-21,item y,-0.71,Verbrauch,part x
2024-05-21,item y,-0.15,Verbrauch,part x
2024-05-21,item y,-0.26,Verbrauch,part x
2024-05-21,item y,-1.11,Verbrauch,part x
2024-05-21,item y,-1.3,Verbrauch,part x
2024-05-21,item y,-0.18,Verbrauch,part x
2024-05-21,item y,-1.11,Verbrauch,part x
2024-05-21,item y,-1.41,Verbrauch,part x
2024-05-22,item y,-1.18,Verbrauch,part x
2024-05-23,item y,-1.07,Verbrauch,part x
2024-05-23,item y,-1.73,Verbrauch,part x
2024-05-23,item y,-1.71,Verbrauch,part x
2024-05-23,item y,-1.56,Verbrauch,part x
2024-05-24,item y,-0.36,Verbrauch,part x
2024-05-24,item y,-1.54,Verbrauch,part x
2024-05-24,item y,-0.19,Verbrauch,part x
2024-05-24,item y,-0.97,Verbrauch,part x
2024-05-24,item y,-0.91,Verbrauch,part x
2024-05-27,item y,-0.6,Verbrauch,part x
2024-05-27,item y,-0.36,Verbrauch,part x
2024-05-23,item y,-1.89,Verbrauch,part x
2024-05-27,item y,-0.64,Verbrauch,part x
2024-05-27,item y,-1.81,Verbrauch,part x
2024-05-27,item y,-1.53,Verbrauch,part x
2024-05-27,item y,-0.95,Verbrauch,part x
2024-05-27,item y,-1.34,Verbrauch,part x
2024-05-28,item y,-0.98,Verbrauch,part x
2024-05-27,item y,-1.34,Verbrauch,part x
2024-05-28,item y,-0.93,Verbrauch,part x
2024-05-28,item y,-1.44,Verbrauch,part x
2024-05-28,item y,-1.79,Verbrauch,part x
2024-05-28,item y,-1.85,Verbrauch,part x
2024-05-28,item y,-1.29,Verbrauch,part x
2024-05-28,item y,-1.86,Verbrauch,part x
2024-05-28,item y,-1.53,Verbrauch,part x
2024-05-28,item y,-1.87,Verbrauch,part x
2024-05-28,item y,-1.0,Verbrauch,part x
2024-05-28,item y,-1.67,Verbrauch,part x
2024-05-28,item y,-0.6,Verbrauch,part x
2024-05-28,item y,-0.99,Verbrauch,part x
2024-05-28,item y,-0.86,Verbrauch,part x
2024-05-28,item y,-1.63,Verbrauch,part x
2024-05-28,item y,-1.13,Verbrauch,part x
2024-05-28,item y,-0.67,Verbrauch,part x
2024-05-28,item y,-1.09,Verbrauch,part x
2024-05-29,item y,-0.89,Verbrauch,part x
2024-05-29,item y,-1.07,Verbrauch,part x
2024-05-29,item y,-1.05,Verbrauch,part x
2024-05-29,item y,-0.85,Verbrauch,part x
2024-05-29,item y,-0.26,Verbrauch,part x
2024-05-29,item y,-1.62,Verbrauch,part x
2024-05-29,item y,-1.77,Verbrauch,part x
2024-05-30,item y,-0.36,Verbrauch,part x
2024-05-30,item y,-10.09,Verbrauch,part x
2024-05-31,item y,-0.5,Verbrauch,part x
2024-05-31,item y,-0.87,Verbrauch,part x
2024-05-31,item y,-1.86,Verbrauch,part x
2024-05-31,item y,-0.58,Verbrauch,part x
2024-05-31,item y,-0.68,Verbrauch,part x
2024-05-31,item y,-1.48,Verbrauch,part x
2024-05-31,item y,-0.45,Verbrauch,part x
2024-05-31,item y,-0.58,Verbrauch,part x
2024-05-31,item y,-0.13,Verbrauch,part x
2024-05-31,item y,-0.97,Verbrauch,part x
2024-06-03,item y,-0.84,Verbrauch,part x
2024-06-03,item y,-0.36,Verbrauch,part x
2024-06-04,item y,-5.81,Verbrauch,part x
2024-06-05,item y,-1.71,Verbrauch,part x
2024-06-05,item y,-1.37,Verbrauch,part x
2024-06-05,item y,-1.02,Verbrauch,part x
2024-06-05,item y,-1.05,Verbrauch,part x
2024-06-05,item y,-1.41,Verbrauch,part x
2024-06-06,item y,-0.18,Verbrauch,part x
2024-06-06,item y,-1.15,Verbrauch,part x
2024-06-06,item y,-1.51,Verbrauch,part x
2024-06-06,item y,-0.76,Verbrauch,part x
2024-06-06,item y,-0.24,Verbrauch,part x
2024-06-06,item y,-0.67,Verbrauch,part x
2024-06-05,item y,-1.47,Verbrauch,part x
2024-06-05,item y,-1.43,Verbrauch,part x
2024-06-05,item y,-1.38,Verbrauch,part x
2024-06-05,item y,-0.12,Verbrauch,part x
2024-06-10,item y,-0.33,Verbrauch,part x
2024-06-11,item y,-1.53,Verbrauch,part x
2024-06-11,item y,-1.17,Verbrauch,part x
2024-06-11,item y,-0.8,Verbrauch,part x
2024-06-11,item y,-0.62,Verbrauch,part x
2024-06-11,item y,-1.49,Verbrauch,part x
2024-06-12,item y,-1.22,Verbrauch,part x
2024-06-12,item y,-1.06,Verbrauch,part x
2024-06-12,item y,-1.41,Verbrauch,part x
2024-06-12,item y,-0.99,Verbrauch,part x
2024-06-12,item y,-0.87,Verbrauch,part x
2024-06-12,item y,-0.73,Verbrauch,part x
2024-06-12,item y,-1.43,Verbrauch,part x
2024-06-13,item y,-1.7,Verbrauch,part x
2024-06-13,item y,-1.5,Verbrauch,part x
2024-06-13,item y,-1.89,Verbrauch,part x
2024-06-13,item y,-0.35,Verbrauch,product x
2024-06-13,item y,-1.06,Verbrauch,part x
2024-06-13,item y,-0.97,Verbrauch,part x
2024-06-13,item y,-0.2,Verbrauch,part x
2024-06-13,item y,-1.08,Verbrauch,part x
2024-06-13,item y,-0.39,Verbrauch,part x
2024-06-13,item y,-1.79,Verbrauch,part x
2024-06-17,item y,-1.74,Verbrauch,part x
2024-06-17,item y,-1.63,Verbrauch,part x
2024-06-17,item y,-1.18,Verbrauch,part x
2024-06-19,item y,-0.32,Verbrauch,part x
2024-06-19,item y,-0.34,Verbrauch,part x
2024-06-19,item y,-1.82,Verbrauch,part x
2024-06-20,item y,-0.73,Verbrauch,part x
2024-06-20,item y,-1.89,Verbrauch,part x
2024-06-20,item y,-0.53,Verbrauch,part x
2024-06-20,item y,-1.28,Verbrauch,part x
2024-06-20,item y,-0.18,Verbrauch,product x
2024-06-20,item y,-1.25,Verbrauch,part x
2024-06-20,item y,-0.32,Verbrauch,part x
2024-06-20,item y,-0.64,Verbrauch,part x
2024-06-20,item y,-0.56,Verbrauch,part x
2024-06-21,item y,1556.93,Einkauf,part x
2024-06-24,item y,-1.7,Verbrauch,part x
2024-06-25,item y,-1.79,Verbrauch,part x
2024-06-25,item y,-0.22,Verbrauch,part x
2024-06-26,item y,-0.11,Verbrauch,part x
2024-06-26,item y,-0.17,Verbrauch,part x
2024-06-26,item y,-0.8,Verbrauch,part x
2024-06-26,item y,-0.55,Verbrauch,part x
2024-06-27,item y,-0.46,Verbrauch,part x
2024-06-27,item y,-0.91,Verbrauch,part x
2024-06-27,item y,-0.19,Verbrauch,part x
2024-06-27,item y,-1.16,Verbrauch,part x
2024-06-27,item y,-0.79,Verbrauch,part x
2024-06-27,item y,-0.13,Verbrauch,part x
2024-06-28,item y,-0.37,Verbrauch,part x
2024-06-28,item y,-1.67,Verbrauch,part x
2024-06-28,item y,-1.34,Verbrauch,part x
2024-06-28,item y,-1.86,Verbrauch,part x
2024-06-28,item y,-1.04,Verbrauch,part x
2024-07-01,item y,-1.69,Verbrauch,part x
2024-07-01,item y,-0.64,Verbrauch,part x
2024-07-01,item y,-0.17,Verbrauch,part x
2024-07-01,item y,-0.79,Verbrauch,part x
2024-07-01,item y,-1.66,Verbrauch,part x
2024-07-01,item y,-1.05,Verbrauch,part x
2024-07-02,item y,-0.26,Verbrauch,part x
2024-07-01,item y,-1.3,Verbrauch,part x
2024-07-01,item y,-0.94,Verbrauch,part x
2024-07-01,item y,-1.79,Verbrauch,part x
2024-07-02,item y,-0.83,Verbrauch,part x
2024-07-02,item y,-1.19,Verbrauch,part x
2024-07-02,item y,-0.63,Verbrauch,part x
2024-07-02,item y,-1.45,Verbrauch,part x
2024-07-02,item y,-1.88,Verbrauch,part x
2024-07-02,item y,-0.89,Verbrauch,part x
2024-07-02,item y,-0.98,Verbrauch,part x
2024-07-02,item y,-0.42,Verbrauch,part x
2024-07-02,item y,-1.25,Verbrauch,part x
2024-07-02,item y,-0.7,Verbrauch,part x
2024-07-02,item y,-1.1,Verbrauch,part x
2024-07-03,item y,-0.73,Verbrauch,part x
2024-07-03,item y,-1.22,Verbrauch,part x
2024-07-03,item y,-1.6,Verbrauch,part x
2024-07-03,item y,-0.91,Verbrauch,part x
2024-07-03,item y,-1.14,Verbrauch,part x
2024-07-04,item y,-1.03,Verbrauch,part x
2024-07-05,item y,-0.85,Verbrauch,part x
2024-07-05,item y,-1.69,Verbrauch,part x
2024-07-05,item y,-1.57,Verbrauch,part x
2024-07-05,item y,-0.86,Verbrauch,part x
2024-07-05,item y,-0.52,Verbrauch,part x
2024-07-08,item y,-8.7,Verbrauch,part x
2024-07-09,item y,-1.79,Verbrauch,part x
2024-07-09,item y,-0.91,Verbrauch,part x
2024-07-09,item y,-0.96,Verbrauch,part x
2024-07-09,item y,-0.46,Verbrauch,part x
2024-07-09,item y,-0.62,Verbrauch,product x
2024-07-09,item y,-0.98,Verbrauch,product x
2024-07-09,item y,-1.62,Verbrauch,product x
2024-07-09,item y,-1.37,Verbrauch,part x
2024-07-09,item y,-1.0,Verbrauch,part x
2024-07-09,item y,-1.12,Verbrauch,part x
2024-07-09,item y,-1.17,Verbrauch,part x
2024-07-09,item y,-1.87,Verbrauch,part x
2024-07-09,item y,-0.53,Verbrauch,part x
2024-07-09,item y,-1.02,Verbrauch,part x
2024-07-09,item y,-0.96,Verbrauch,part x
2024-07-09,item y,-1.36,Verbrauch,part x
2024-07-12,item y,-1.8,Verbrauch,part x
2024-07-12,item y,-0.49,Verbrauch,part x
2024-07-15,item y,-1.84,Verbrauch,part x
2024-07-15,item y,-1.51,Verbrauch,part x
2024-07-15,item y,-0.8,Verbrauch,part x
2024-07-16,item y,-1.68,Verbrauch,part x
2024-07-16,item y,-1.85,Verbrauch,part x
2024-07-17,item y,-1.88,Verbrauch,part x
2024-07-17,item y,-0.38,Verbrauch,part x
2024-07-17,item y,-1.19,Verbrauch,part x
2024-07-17,item y,-0.13,Verbrauch,part x
2024-07-18,item y,-1.46,Verbrauch,part x
2024-07-18,item y,-0.8,Verbrauch,part x
2024-07-18,item y,-1.15,Verbrauch,part x
2024-07-18,item y,-1.72,Verbrauch,part x
2024-07-19,item y,-1.18,Verbrauch,part x
2024-07-19,item y,-0.55,Verbrauch,part x
2024-07-19,item y,-0.55,Verbrauch,part x
2024-07-19,item y,-1.17,Verbrauch,part x
2024-07-19,item y,-1.73,Verbrauch,part x
2024-07-22,item y,-0.82,Verbrauch,product x
2024-07-22,item y,-1.57,Verbrauch,part x
2024-07-22,item y,-11.26,Verbrauch,part x
2024-07-22,item y,-0.41,Verbrauch,part x
2024-07-22,item y,-0.4,Verbrauch,part x
2024-07-22,item y,-0.43,Verbrauch,part x
2024-07-23,item y,-1.87,Verbrauch,part x
2024-07-23,item y,-0.38,Verbrauch,part x
2024-07-23,item y,-0.78,Verbrauch,part x
2024-07-23,item y,-1.49,Verbrauch,part x
2024-07-23,item y,-1.54,Verbrauch,part x
2024-07-23,item y,-1.46,Verbrauch,part x
2024-07-23,item y,-1.23,Verbrauch,part x
2024-07-24,item y,-0.24,Verbrauch,part x
2024-07-24,item y,-0.71,Verbrauch,part x
2024-07-24,item y,-1.47,Verbrauch,part x
2024-07-24,item y,-0.89,Verbrauch,part x
2024-07-24,item y,-0.39,Verbrauch,part x
2024-07-24,item y,-1.48,Verbrauch,part x
2024-07-24,item y,-1.35,Verbrauch,part x
2024-07-24,item y,-0.3,Verbrauch,part x
2024-07-24,item y,-1.0,Verbrauch,part x
2024-07-24,item y,-0.35,Verbrauch,part x
2024-07-24,item y,-1.59,Verbrauch,part x
2024-07-24,item y,-1.77,Verbrauch,part x
2024-07-24,item y,-0.33,Verbrauch,part x
2024-07-24,item y,-0.75,Verbrauch,part x
2024-07-24,item y,-0.92,Verbrauch,part x
2024-07-24,item y,-0.29,Verbrauch,part x
2024-07-24,item y,-0.63,Verbrauch,part x
2024-07-24,item y,-0.99,Verbrauch,part x
2024-07-24,item y,-0.73,Verbrauch,part x
2024-07-24,item y,-0.86,Verbrauch,part x
2024-07-24,item y,-1.7,Verbrauch,part x
2024-07-25,item y,-1.12,Verbrauch,part x
2024-07-25,item y,-1.05,Verbrauch,part x
2024-07-25,item y,-0.33,Verbrauch,part x
2024-07-25,item y,-0.46,Verbrauch,part x
2024-07-26,item y,-5.75,Verbrauch,part x
2024-07-26,item y,-0.41,Verbrauch,part x
2024-07-26,item y,-0.38,Verkauf,part x
2024-07-26,item y,-1.89,Verbrauch,part x
2024-07-29,item y,-0.16,Verbrauch,part x
2024-07-29,item y,-0.96,Verbrauch,part x
2024-07-29,item y,-0.43,Verbrauch,part x
2024-07-29,item y,-0.38,Verbrauch,part x
2024-07-29,item y,-0.76,Verbrauch,part x
2024-08-01,item y,-1.16,Verbrauch,part x
2024-08-02,item y,-0.78,Verbrauch,part x
2024-08-02,item y,-0.16,Verbrauch,part x
2024-08-02,item y,-0.15,Verbrauch,part x
2024-08-02,item y,-0.33,Verbrauch,part x
2024-08-02,item y,-0.63,Verbrauch,part x
2024-08-02,item y,-0.54,Verbrauch,part x
2024-08-02,item y,-1.2,Verbrauch,part x
2024-08-05,item y,-0.82,Verbrauch,part x
2024-08-06,item y,-0.33,Verbrauch,part x
2024-08-06,item y,-1.01,Verbrauch,part x
2024-08-06,item y,-1.37,Verbrauch,part x
2024-08-06,item y,-1.73,Verbrauch,part x
2024-08-07,item y,-1.28,Verbrauch,part x
2024-08-07,item y,-1.07,Verbrauch,part x
2024-08-08,item y,-1.48,Verbrauch,product x
2024-08-08,item y,-1.27,Verbrauch,product x
2024-08-08,item y,-1.42,Verbrauch,part x
2024-08-08,item y,-1.54,Verbrauch,part x
2024-08-08,item y,-0.19,Verbrauch,part x
2024-08-08,item y,-0.75,Verbrauch,part x
2024-08-08,item y,-1.68,Verbrauch,part x
2024-08-08,item y,-1.3,Verbrauch,part x
2024-08-08,item y,-1.86,Verbrauch,part x
2024-08-08,item y,-0.76,Verbrauch,part x
2024-08-08,item y,-0.67,Verbrauch,part x
2024-08-08,item y,-0.67,Verbrauch,part x
2024-08-09,item y,-1.33,Verbrauch,part x
2024-08-09,item y,-0.86,Verbrauch,part x
2024-08-09,item y,-0.85,Verbrauch,part x
2024-08-09,item y,-0.46,Verbrauch,part x
2024-08-12,item y,-0.72,Verbrauch,part x
2024-08-12,item y,-0.84,Verbrauch,part x
2024-08-12,item y,-0.28,Verbrauch,part x
2024-08-13,item y,-0.67,Verbrauch,part x
2024-08-13,item y,-0.21,Verbrauch,part x
2024-08-13,item y,-1.7,Verbrauch,part x
2024-08-14,item y,-0.77,Verbrauch,part x
2024-08-14,item y,-1.3,Verbrauch,part x
2024-08-14,item y,-1.26,Verbrauch,part x
2024-08-14,item y,-1.83,Verbrauch,part x
2024-08-14,item y,-1.46,Verbrauch,part x
